comparison_id,pair,referent,hands_dtw,A_hands,B_hands,average_distance,average_distance_xyz,left_wrist,right_wrist,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_right_index,right_left_index,average_size,size_A,left_size_A,right_size_A,size_B,left_size_B,right_size_B,location,handshape,orientation,movement,sim_notes,speaker_1,round_1,director_1,target_1,accuracy_1,begin_time_1_adj,end_time_1_adj,duration_1_adj,iconic_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,A_speech_eng_1,B_speech_eng_1,speaker_2,round_2,director_2,target_2,accuracy_2,begin_time_2_adj,end_time_2_adj,duration_2_adj,iconic_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,A_speech_eng_2,B_speech_eng_2
1037,22,16A,both,both,right,0.4512364181267083,0.4597979875698573,1.736610713849233,0.7635092739279556,0.3334704898974271,0.0737033139490791,0.4579614913199056,0.1051268077584548,0.4282955470125666,0.1609120917611967,0.4063207681823744,0.2497329992463683,0.3839725652885077,0.315220955327431,,,0.2213885594697891,0.3337429672433998,0.0926357693581899,0.5748501651286098,0.1090341516961784,0.0865616020330374,0.1315067013593194,,,,,,B,3.0,B,16.0,,1557495.0,1557825.0,330.0,True,,,,16A,,and the bowling pawns,A,6.0,A,16.0,,1931341.0,1931671.0,330.0,True,16C-REP,16A,,,This is the pot with the two bowling rods out of it,
1038,22,13B+13C,both,both,right,0.2625394442946685,0.2670993028731799,0.1527462478210884,0.343310769448649,0.3242626165819103,0.0846556568994996,0.4618579579077057,0.1424912004665168,0.4676118347471754,0.1260635243845166,0.4228500296971917,0.124331362383842,0.3603790859222318,0.1399130452756946,,,0.2611936362386026,0.3739449811161061,0.4681013656367908,0.2797885965954215,0.148442291361099,0.0928088002073113,0.2040757825148868,,,,,,B,4.0,B,13.0,,1581100.0,1581430.0,330.0,True,,,,13B+13C,,This is the bead with the reverse question cloud.,A,5.0,A,13.0,,1780575.0,1780905.0,330.0,True,13B+13C,13B,,,And that reverse question cloud.,
1039,22,07A,both,right,both,0.2311220151181895,0.2373228446581341,0.4050838973071544,0.2739852262690629,0.42379002823853,0.1277987336057506,0.257005254253899,0.1993899557038226,0.2233051762071861,0.1356032880729789,0.3080214131226095,0.093799863496092,0.2363968557652717,0.0892844893759166,,,0.1751017206639706,0.2717667445519476,0.1725327354324514,0.3710007536714437,0.0784366967759936,0.1096968762116542,0.0471765173403329,,,,,,B,4.0,B,7.0,,1602750.0,1603210.0,460.0,True,,,07A,07A,,This is the floating table with the bowl on top.,A,5.0,A,7.0,,1850328.0,1850658.0,330.0,True,,07A,,,This is the hanging bench with the bowl.,
1040,22,15C,both,both,right,0.3196911761997674,0.3230244587660615,0.1873707720318362,0.5179835236916608,0.3254377991017016,0.4405420259571355,0.2491145745932818,0.512604600405954,0.235090799161915,0.4442153116849845,0.2282258404831,0.3097143430131108,0.2023460569918082,0.1836484672807208,,,0.2345306795674899,0.2427970157370043,0.2975476371144086,0.1880463943596,0.2262643433979755,0.0468854825851677,0.4056432042107832,,,,,,B,4.0,B,15.0,,1620255.0,1620595.0,340.0,True,,,,15C,,with the tray going through the pot,A,5.0,A,15.0,,1803575.0,1803905.0,330.0,True,15C,15C,,,This is the slide and springboard and two sprites on top of a platform.,
1041,22,15A,right,right,right,0.3023065974363365,0.305341189309405,,0.8868726278916015,,0.1283542530428556,,0.0925879015924245,,0.1546525265505312,,0.3057746501559827,,0.2455976253846237,,,0.1625151091360444,0.1613724210901491,0.0440997370995585,0.2786451050807398,0.1636577971819395,0.1411971077229757,0.1861184866409033,,,,,,B,4.0,B,15.0,,1622141.0,1622471.0,330.0,True,,,,15A,,And the two sprites sticking out.,A,5.0,A,15.0,,1802503.0,1803123.0,620.0,True,,15A,,,This is the slide and springboard and two sprites on top of a platform.,
1042,22,11C,right,right,right,0.153662189579485,0.1642536550205556,,0.2848694994855071,,0.0924678207583703,,0.1595802502996003,,0.146131649957953,,0.1280299830543452,,0.1108939339211338,,,0.305054817045415,0.3449165812937147,0.2494132729868287,0.4404198896006007,0.2651930527971153,0.044778787092935,0.4856073185012957,,,,,,B,4.0,B,11.0,,1646019.0,1646349.0,330.0,True,,,,11C,,And the triangle ear.,A,5.0,A,11.0,,1736785.0,1737545.0,760.0,True,,11C,,,And then that triangular ear.,
1043,22,16B,both,both,both,0.4052128503057822,0.4138702338263664,1.383041150358655,0.4862527053032288,0.3483395298868602,0.3322437183906057,0.465685337392406,0.2065821495110647,0.4689744113327577,0.1408250798624895,0.4527593441282646,0.1217367760796266,0.3548526716295161,0.1012613297939108,,,0.1847546541246976,0.2215291150161059,0.1602748002716866,0.2827834297605252,0.1479801932332894,0.0922498582016055,0.2037105282649732,,,,,,A,4.0,A,16.0,,1658674.0,1659004.0,330.0,True,16B,16B,,,And those squares getting bigger and bigger.,,B,5.0,B,16.0,,1764650.0,1765110.0,460.0,True,,,16B,16B,,cube that gets bigger and bigger.
1044,22,14B,both,both,both,0.3988452010516039,0.4001875652611275,0.6340912792083508,0.8203341495141339,0.2590806027150965,0.3038398575092754,0.3686051211473785,0.393268976068554,0.3084908644392641,0.4234706555804267,0.2745188287110051,0.3984962882383829,0.2501198428052727,0.3518259466821068,,,0.1336338159129781,0.0998821925006096,0.1062933400068727,0.0934710449943465,0.1673854393253467,0.1781396847517795,0.1566311938989139,,,,,,A,4.0,A,14.0,,1679947.0,1680277.0,330.0,True,14D,14B,,,,"Um just looking, um.",B,5.0,B,14.0,,1859471.0,1859801.0,330.0,True,,,14D,14B,,This is eh the play rack
1045,22,14D,both,both,both,0.3988452010516039,0.4001875652611275,0.6340912792083508,0.8203341495141339,0.2590806027150965,0.3038398575092754,0.3686051211473785,0.393268976068554,0.3084908644392641,0.4234706555804267,0.2745188287110051,0.3984962882383829,0.2501198428052727,0.3518259466821068,,,0.1336338159129781,0.0998821925006096,0.1062933400068727,0.0934710449943465,0.1673854393253467,0.1781396847517795,0.1566311938989139,,,,,,A,4.0,A,14.0,,1679947.0,1680277.0,330.0,True,14D,14B,,,,"Um just looking, um.",B,5.0,B,14.0,,1859471.0,1859801.0,330.0,True,,,14D,14B,,This is eh the play rack
1046,22,12A,both,right,both,0.426120157795844,0.4320165261768458,0.6111212320459521,0.3007839663711548,0.5954337293417123,0.2999769668181932,0.6979167361902884,0.2900838393814748,0.6381521175823225,0.2963643118456098,0.5200153703138043,0.2858106170644727,0.3568822349692747,0.2209007716258684,,,0.2389164877060342,0.3886290946008081,0.1920945856499127,0.5851636035517035,0.0892038808112604,0.0520719890485418,0.126335772573979,,,,,,A,4.0,A,12.0,,1714952.0,1715592.0,640.0,True,,12A,,,This is (?) the pot with the tray and in the other side such a thorn.,,B,5.0,B,12.0,,1882204.5,1882534.5,330.0,True,,,12B,12A,,The cup with the round tray eh tray on one side
1047,22,12B,both,left,both,0.2483798251168749,0.2586125847323487,0.3523744996263086,0.4943567597687125,0.2077158912961402,0.3042981067124659,0.3158384330491214,0.1263413181194288,0.3101095388760272,0.1652737767760678,0.2860835869990447,0.113022447994072,0.2533979284354191,0.0517456137496912,,,0.216465313054378,0.3437267452974957,0.5516038001919196,0.1358496904030718,0.0892038808112604,0.0520719890485418,0.126335772573979,,,,,,A,4.0,A,12.0,,1716714.0,1717114.0,400.0,True,12B,,,,This is (?) the pot with the tray and in the other side such a thorn.,,B,5.0,B,12.0,,1882204.5,1882534.5,330.0,True,,,12B,12A,,The cup with the round tray eh tray on one side
1048,22,12C,right,right,right,0.3040830823184872,0.3059668758091599,,1.0551506316259198,,0.0720552381766375,,0.2087250383703297,,0.184287489926214,,0.1689291200573959,,0.1353509757544262,,,0.4202107303644896,0.4482318563058178,0.208023371041225,0.6884403415704107,0.3921896044231614,0.1896000539090908,0.594779154937232,,,,,,A,4.0,A,12.0,,1717596.0,1718576.0,980.0,True,,12C,,,This is (?) the pot with the tray and in the other side such a thorn.,,B,5.0,B,12.0,,1887991.0,1888367.0,376.0,True,,,,12C,,And on the other side an ear with a thorn in it.
1049,22,16B,both,both,both,0.3509526175695873,0.3597748018010793,1.3821778312080792,0.4546428221480504,0.2322534523163783,0.3214613899799818,0.3285501817454366,0.1630361708290282,0.3644883252675066,0.1040051368336394,0.3801989492379899,0.0722958567264239,0.3692334212800995,0.0390878732624339,,,0.1773758692961535,0.2067715453590177,0.1533388200451044,0.2602042706729309,0.1479801932332894,0.0922498582016055,0.2037105282649732,,,,,,B,5.0,B,16.0,,1764650.0,1765110.0,460.0,True,,,16B,16B,,cube that gets bigger and bigger.,A,6.0,A,16.0,,1933635.0,1933965.0,330.0,True,16B,16B,,,And the square that keeps getting bigger.,
1050,22,13A,both,right,both,0.525706408376646,0.5351079353266163,0.4714783466013571,0.2526587303786063,0.6444721718417553,0.5008990841276645,0.8123208299765021,0.5617058628367639,0.7700093832776295,0.5052690733590469,0.6330072390663092,0.4139459554759039,0.4466015509334818,0.2961086726447309,,,0.146497388325703,0.1973102100194856,0.0289760465658777,0.3656443734730936,0.0956845666319204,0.0747278603683139,0.1166412728955268,,,,,,A,5.0,A,13.0,,1778792.0,1779212.0,420.0,True,,13A,,,"So those three beads on one, three on the other.",,B,6.0,B,13.0,,2004034.0,2004394.0,360.0,True,,,13A,13A,,Um the jar with the beads on both sides
1051,22,13B+13C,both,both,right,0.5043062443184023,0.5046961875942126,0.5047019376595648,0.4297490119065966,0.5629521325879691,0.2412705047940962,0.7431216981476876,0.4722244713966952,0.6642874124729179,0.5240521065346391,0.5729414278790044,0.4945279677421062,0.4694062987156354,0.3724399619839159,,,0.2140290154919431,0.3739449811161061,0.4681013656367908,0.2797885965954215,0.05411304986778,0.0190732594994905,0.0891528402360695,,,,,,A,5.0,A,13.0,,1780575.0,1780905.0,330.0,True,13B+13C,13B,,,And that reverse question cloud.,,B,6.0,B,13.0,,2006321.0,2006651.0,330.0,True,,,,13B+13C,,and the reverse question cloud.
1052,22,15C,both,both,both,0.3184660319215716,0.3308634222107516,0.6170853760612762,0.4357184146670483,0.2879050553800341,0.3690616160378024,0.2225856111841768,0.3717338583195492,0.2524964507891316,0.3126380743109191,0.2903464245947921,0.2257912217096831,0.2650327627739292,0.1711975172305171,,,0.2290104244046513,0.2427970157370043,0.2975476371144086,0.1880463943596,0.2152238330722984,0.1686091106274493,0.2618385555171474,,,,,,A,5.0,A,15.0,,1803575.0,1803905.0,330.0,True,15C,15C,,,This is the slide and springboard and two sprites on top of a platform.,,B,6.0,B,15.0,,2028008.0,2028608.0,600.0,True,,,15C,15C,,with the little platform
1053,22,14A,right,right,right,0.1643683848807296,0.1709416654441624,,0.3735253594742572,,0.1468225147414405,,0.0760249805081372,,0.126583844887286,,0.1324606797693971,,0.1307929299038594,,,0.1634096498915144,0.2639089056457611,0.0699770756238027,0.4578407356677195,0.0629103941372677,0.0374130915994047,0.0884076966751306,,,,,,B,5.0,B,14.0,,1860712.0,1861136.0,424.0,True,,,,14A,,With the lump on top.,A,6.0,A,14.0,,1896645.0,1896975.0,330.0,True,,14A,,,This is the playset with the bump on top.,
1054,22,12B,both,left,both,0.3476394219645081,0.3546173046195293,0.4157953216956569,0.4059738035987315,0.4394965035294236,0.1704136526183371,0.4955117730474848,0.2602113270085261,0.4668731645036541,0.3020988616946953,0.3940363795330504,0.2675998590568904,0.31083010927113,0.2428323080165175,,,0.3215847567291983,0.5539656326471363,0.3978167725087879,0.7101144927854847,0.0892038808112604,0.0520719890485418,0.126335772573979,,,,,,B,5.0,B,12.0,,1882204.5,1882534.5,330.0,True,,,12B,12A,,The cup with the round tray eh tray on one side,A,6.0,A,12.0,,1970281.0,1970681.0,400.0,True,12B,,,,The pot with the tray and in the ear a nose.,
1055,22,12A,right,right,right,0.1908324043753604,0.2064351518906263,,0.4034718917367527,,0.2624398944398991,,0.1643427105804479,,0.1405668229260724,,0.0886709852344163,,0.0855021213345738,,,0.1689236223715131,0.2000345058134672,0.0936861226414407,0.3063828889854938,0.1378127389295589,0.0419582941724011,0.2336671836867166,4.0,3.0,3.0,4.0,"left pp uses both hands, right pp only RH",B,5.0,B,12.0,,1882548.0,1882968.0,420.0,True,,,,12A,,The cup with the round tray eh tray on one side,A,6.0,A,12.0,,1969272.0,1969602.0,330.0,True,,12A,,,The pot with the tray and in the ear a nose.,
1056,22,12C,right,right,right,0.1786604134296576,0.1805506742856337,,0.5955925126596404,,0.0795523113222313,,0.1880297455758199,,0.1005884363886703,,0.0655333399084141,,0.0426661347231696,,,0.3655519866978735,0.3389143689725856,0.1215456110641605,0.5562831268810107,0.3921896044231614,0.1896000539090908,0.594779154937232,,,,,,B,5.0,B,12.0,,1887991.0,1888367.0,376.0,True,,,,12C,,And on the other side an ear with a thorn in it.,A,6.0,A,12.0,,1970716.0,1971436.0,720.0,True,,12C-REP,,,The pot with the tray and in the ear a nose.,
1057,23,08C,right,right,right,0.1829137778235985,0.1843272829515972,,0.4069421866965905,,0.0793776788126918,,0.0693719720816678,,0.1559053340068089,,0.2003237762109965,,0.1855617191328353,,,0.1305234509609707,0.1629069784830776,0.0753351816225473,0.2504787753436079,0.0981399234388637,0.0830436764653596,0.1132361704123678,,,,,,B,1.0,B,8.0,,222749.0,223079.0,330.0,True,,,,08C,,Kind of beam coming out.,A,2.0,A,8.0,,974420.0,975120.0,700.0,True,,08C,,,Such a nose sticking out.,
1058,23,08B,both,both,right,0.2739319866274734,0.2845114072103623,0.9989110345851202,0.5567356811032461,0.2422654140262513,0.1255329242386085,0.1739571206956634,0.233756421930871,0.1698444652818801,0.1589378322669899,0.1593656710885929,0.1512942698232539,0.1580961135044506,0.1584868909847526,,,0.3052803452404994,0.0641653587386355,0.0666382324008488,0.0616924850764222,0.5463953317423634,0.1202017452342295,0.9725889182504972,,,,,,B,1.0,B,8.0,,230777.0,231317.0,540.0,True,,,,08B,,With a bar through it as well.,A,2.0,A,8.0,,965191.0,965651.0,460.0,True,08B,08B,,,And on the side you see those apartment buildings again.,
1059,23,08D,right,right,right,0.2800647568525286,0.288686039523602,,0.1125437287905202,,0.191040229571365,,0.3087935813364134,,0.3475123073855196,,0.3604989428161353,,0.3599997512152179,,,0.1439514167580497,0.0393950455645963,0.0305597475087637,0.0482303436204288,0.2485077879515032,0.0521444992663085,0.4448710766366978,,,,,,B,1.0,B,8.0,,238807.0,240700.0,1893.0,True,,,,08D,,Um and on the side he has another kind of....,A,2.0,A,8.0,,981560.0,981890.0,330.0,True,,08D,,,"Yes, a shower- er not really a shower- but a rectangular...",
1060,23,02B,right,right,right,0.4827751901702746,0.4844750971034736,,0.705428824466809,,0.5005305665228679,,0.484808377145517,,0.46228232634749,,0.4101274938436384,,0.3334735526953251,,,0.1462524994495389,0.0378190179226831,0.0349985073868723,0.0406395284584939,0.2546859809763946,0.2721224698450147,0.2372494921077746,,,,,,B,1.0,B,2.0,,585060.0,585390.0,330.0,True,,,,02B,,"So the one at the top is not a triangle, but a square.",A,2.0,A,2.0,,832687.0,833017.0,330.0,True,,02B,,,And um at the front a pyramid cut off.,
1061,23,09B,both,both,right,0.3359560629826598,0.3386464158820083,0.8782206359965486,0.5150234251801044,0.285524526649647,0.1797308396702035,0.3700562162346635,0.2104046520032387,0.3969109769120614,0.1880341592917528,0.3971585313640043,0.1362958412853374,0.3819181478512234,0.0921948033531322,,,0.2030299947030704,0.0652928717229734,0.0621107733105832,0.0684749701353635,0.3407671176831675,0.1496587005264061,0.5318755348399289,,,,,,A,1.0,A,9.0,,612910.0,614793.0,1883.0,True,09B,09B,,,"but with, how do you say, arcs in it.",,B,1.0,A,9.0,,640148.0,641948.0,1800.0,True,,,,09B,,"Yes, a rectangle, but with rounded sides."
1062,23,09A,right,right,right,0.3625891218598496,0.3628416119749348,,0.4889066988868208,,0.3471891465979977,,0.3931404649981717,,0.3581667444692196,,0.3038110416896651,,0.2843206345172226,,,0.1067474311284181,0.0501719888091633,0.0398491617899546,0.060494815828372,0.1633228734476729,0.1846339923551525,0.1420117545401933,,,,,,B,1.0,A,9.0,,630086.0,630986.0,900.0,True,,,,09A,"I have no idea, something like that.",And that one that sticks out at the top so to speak.,A,4.0,B,9.0,,1561994.0,1562554.0,560.0,True,,09A,,,"Oh, with that um with that cone too, or not?",
1063,23,09B,both,both,right,0.3061918292793773,0.3082990213000995,0.8022266921058728,0.5215467395646713,0.2954866417864235,0.1623187570589591,0.2995584165695915,0.1762272760741309,0.3296161421646982,0.1523697470167832,0.335780573745117,0.1352172138523196,0.3468602878304172,0.1170934635835436,,,0.2228401147366122,0.104913111790057,0.1182324144978639,0.09159380908225,0.3407671176831675,0.1496587005264061,0.5318755348399289,,,,,,B,1.0,A,9.0,,640148.0,641948.0,1800.0,True,,,,09B,,"Yes, a rectangle, but with rounded sides.",A,1.0,A,9.0,,653298.0,654058.0,760.0,True,09B,09B,,,"And at the bottom it also has kind of a rectangle,",
1064,23,14C,right,right,right,0.6486241007605047,0.649360569579451,,0.6624765874186682,,0.5807227330388306,,0.803853206723892,,0.7302322076614628,,0.5934206382598651,,0.5210392314603097,,,0.0546392613466215,0.0471520734872727,0.0391954250929704,0.055108721881575,0.0621264492059702,0.0038179705633951,0.1204349278485454,,,,,,A,2.0,A,14.0,,806870.0,807200.0,330.0,True,,14C,,,"And an um, yes, a beam at the front.",,B,3.0,B,14.0,,1157008.0,1157338.0,330.0,True,,,,14C,,Um this is yes with that with that square bar in front
1065,23,15C,right,right,right,0.4345416861058337,0.435814513070913,,0.8742476785198203,,0.2840385705633629,,0.3724513864807615,,0.3990177844971194,,0.3673483297938178,,0.3101463667801208,,,0.0701251206557442,0.0330039454479617,0.0141085938081473,0.051899297087776,0.1072462958635267,0.0617231849260067,0.1527694068010467,,,,,,B,2.0,B,15.0,,939792.0,940122.0,330.0,True,,,,15C,,Um say that um that magazine.,A,3.0,A,15.0,,1230102.0,1230432.0,330.0,True,,15C,,,"A table going through that cup,",
1066,23,08B,both,both,both,0.324636912552553,0.3319340266710958,0.4680291309854102,0.5844903048267089,0.3205392767964367,0.4276860861953229,0.3182013999736531,0.3436188297977902,0.3020534138973703,0.2501598984145148,0.2486363603628145,0.2329052618245987,0.214277790490081,0.1850451970659341,,,0.123202816093314,0.0641653587386355,0.0666382324008488,0.0616924850764222,0.1822402734479925,0.1917510119876703,0.1727295349083147,,,,,,A,2.0,A,8.0,,965191.0,965651.0,460.0,True,08B,08B,,,And on the side you see those apartment buildings again.,,B,3.0,B,8.0,,1355133.0,1355463.0,330.0,True,,,08B,08B,,With those two o- yes
1067,23,04A,right,right,right,0.2419764742368212,0.2482615502725188,,0.4936497683434019,,0.1232538463285996,,0.2138125466980314,,0.2243500403811631,,0.2095574566062161,,0.187235187063515,,,0.2318783378854449,0.02774259348348,0.0208347273613829,0.034650459605577,0.4360140822874099,0.3000484397554276,0.5719797248193921,,,,,,A,2.0,A,4.0,,1041145.0,1041475.0,330.0,True,,04A,,,But then cut off- eh cut off.,,B,3.0,B,4.0,,1257850.0,1258180.0,330.0,True,,,,04A,,"A kind of um, yes, ro- round pyramid that has been cut off."
1068,23,04A,right,right,right,0.2657827453822286,0.2763532237457428,,0.5091120244613331,,0.1740809617649543,,0.2425987370712909,,0.2546264492716207,,0.2288990466180207,,0.1853792531061522,,,0.2240601183272194,0.012106154367029,0.0051310001226783,0.0190813086113797,0.4360140822874099,0.3000484397554276,0.5719797248193921,1.0,4.0,3.0,1.0,,B,3.0,B,4.0,,1257850.0,1258180.0,330.0,True,,,,04A,,"A kind of um, yes, ro- round pyramid that has been cut off.",A,6.0,A,4.0,,1863325.0,1863655.0,330.0,True,,04A,,,And at the top you have a cut off yes pyramid.,
